community_id,name,address,year_built,developer,property_mgmt,property_fee,floor_area_ratio,green_ratio,parking_ratio,total_units,building_types,unit_sizes,avg_price,listing_count,features,coordinate_lng,coordinate_lat,data_source,data_updated,region_id
chengdu_longquanyi_189424,艺锦湾,工龙泉驿 - 政务中心 - 北泉路1068号 近地铁 近学校 2号线第一绕城第二绕城高速之间户型丰富绿化好配套齐全,2012,,,,,,,,,,18086.0,121,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1233329,花园小区(同德街),工龙泉驿 - 阳光城 - 同德街118号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,3750.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1021006,花园小区(振兴街),工龙泉驿 - 洛带 - 振兴街561号 近地铁 近学校 第一绕城第二绕城高速之间,2000,,,,,,,,,,5350.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1395359,花果村8组小区,,,,,,,,,,,,1650.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_140734,花样年华常青藤,工龙泉驿 - 洪河 - 洪玉路245号 近地铁 近学校 三环第一绕城高速之间配套齐全,2006,,,,,,,,,,10915.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_190682,苗溪公寓,工龙泉驿 - 航天片区 - 永溪街167号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1999,,,,,,,,,,5100.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1370559,董郎路229号院,工龙泉驿 - 滨河片区 - 董郎路229号 近地铁 近学校 2号线第一绕城第二绕城高速之间大户型居多配套齐全,2003,,,,,,,,,,6000.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1001828,蓝光公园华府,工龙泉驿 - 大面 - 成龙大道金枫路398号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2019,,,,,,,,,,16261.0,54,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1406260,蓝光未来,工龙泉驿 - 十陵 - 谊平路333号 近地铁 近学校 第一绕城第二绕城高速之间次新小区绿化好配套齐全,2023,,,,,,,,,,23000.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_857907,蓝天中苑,工龙泉驿 - 商业片区 - 驿都东路930号 近地铁 近学校 2号线第一绕城第二绕城高速之间大户型居多配套齐全,1997,,,,,,,,,,5069.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1888843,蓝天小区(龙泉驿),,,,,,,,,,,,8916.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_190277,蔚蓝花城A区,"工龙泉驿 - 总站片区 - 蔚蓝路101附2号,龙工南路888号 近地铁 近学校 第一绕城第二绕城高速之间户型丰富绿化好配套齐全",2004,,,,,,,,,,8244.0,26,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_858587,蔚蓝花城B区,工龙泉驿 - 航天片区 - 蔚蓝路88号 近地铁 近学校 第一绕城第二绕城高速之间绿化好配套齐全,2004,,,,,,,,,,7327.0,15,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_797850,藏龙苑,工龙泉驿 - 航天片区 - 佳美路338号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多配套齐全,2010,,,,,,,,,,6406.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1060114,蜀东苑小区,工龙泉驿 - 航天片区 - 永兴街129号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1992,,,,,,,,,,3350.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_858889,西博苑,工龙泉驿 - 大面 - 龙华东路38号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2003,,,,,,,,,,5370.0,25,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1133355,西江花园,工龙泉驿 - 十陵 - 西江中路46号 近地铁 近学校 4号线第一绕城第二绕城高速之间配套齐全,2007,,,,,,,,,,6200.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1254819,西河中学教师楼宿舍,工龙泉驿 - 西河 - 歧城街36号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,4350.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1070308,西河镇开新家园A区,"工龙泉驿 - 西河 - 河滨路86号,河滨路34号 近地铁 近学校 第一绕城第二绕城高速之间",2000,,,,,,,,,,4100.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1070307,西河镇开新家园B区,工龙泉驿 - 西河 - 双龙路 近地铁 近学校 4号线第一绕城第二绕城高速之间配套齐全,2002,,,,,,,,,,3750.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_859135,西鑫苑,工龙泉驿 - 西河 - 北街42号 近地铁 近学校 4号线第一绕城第二绕城高速之间配套齐全,2002,,,,,,,,,,3350.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_192156,西龙公寓,工龙泉驿 - 商业片区 - 商业后街141号 近地铁 近学校 2号线等第一绕城第二绕城高速之间大户型居多配套齐全,2000,,,,,,,,,,4993.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_203517,观景上东,工龙泉驿 - 阳光城 - 圣景路2号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2008,,,,,,,,,,5604.0,11,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_141469,观澜东山,工龙泉驿 - 航天片区 - 燃灯寺南路538号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2008,,,,,,,,,,7535.0,11,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_857280,警苑(龙泉驿),工龙泉驿 - 商业片区 - 建材路462号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2002,,,,,,,,,,6944.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_309401,警馨佳苑,工龙泉驿 - 滨河片区 - 建材路499号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2008,,,,,,,,,,5535.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1233334,财政局宿舍(龙泉驿),工龙泉驿 - 总站片区 - 滨河北街84号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1997,,,,,,,,,,6000.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1234654,足球村,工龙泉驿 - 阳光城 - 忠诚路182号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多,2004,,,,,,,,,,4802.0,18,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1486377,跃进村十七组自建房,,,,,,,,,,,,2800.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1294612,跃进社区二十八组自建小区,,,,,,,,,,,,4450.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1259844,运输公司宿舍,工龙泉驿 - 总站片区 - 龙平路63号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,1992,,,,,,,,,,4307.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1970217,远大东安云锦,,,,,,,,,,,,16179.0,7,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1233331,通达二期,工龙泉驿 - 总站片区 - 建设路61号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,1992,,,,,,,,,,5669.0,6,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1467674,邦泰宽语一期,工龙泉驿 - 十陵 - 兴盛路283号 近地铁 近学校 三环第一绕城高速之间次新小区配套齐全,2023,,,,,,,,,,19746.0,20,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1822622,邦泰宽语二期,工龙泉驿 - 十陵 - 兴盛路352号 近地铁 近学校 三环第一绕城高速之间次新小区,2023,,,,,,,,,,21058.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_234364,邮政局宿舍(龙泉驿),工龙泉驿 - 航天片区 - 驿都东路91号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,1998,,,,,,,,,,5650.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1387648,邮政职工宿舍(龙泉驿),工龙泉驿 - 滨河片区 - 文明东街104号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1998,,,,,,,,,,5550.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1370566,酱园2号,工龙泉驿 - 滨河片区 - 酱园街56号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1997,,,,,,,,,,6200.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1048440,酱园南街97号院,工龙泉驿 - 总站片区 - 酱园南街97号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1995,,,,,,,,,,3615.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_855940,酱园小区,工龙泉驿 - 航天片区 - 永溪街129号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2002,,,,,,,,,,5199.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_245110,金上城,工龙泉驿 - 总站片区 - 北泉路258号 近地铁 近学校 2号线等第一绕城第二绕城高速之间小户型居多绿化好配套齐全,2009,,,,,,,,,,9746.0,37,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1157071,金壁苑A区,工龙泉驿 - 西河 - 西美南路188号 近地铁 近学校 第一绕城第二绕城高速之间,2019,,,,,,,,,,4300.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1157070,金壁苑B区,工龙泉驿 - 西河 - 黄泥堰路699号 近地铁 近学校 第一绕城第二绕城高速之间,2000,,,,,,,,,,2875.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1886356,金山商业街46号小区,,,,,,,,,,,,5667.0,3,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_791087,金山御景蓝湾,工龙泉驿 - 阳光城 - 阳光大道89号 近地铁 近学校 第一绕城第二绕城高速之间,2017,,,,,,,,,,7061.0,42,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_856625,金山花园(幸福路),工龙泉驿 - 阳光城 - 幸福路6号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2005,,,,,,,,,,4939.0,30,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_285993,金山花园(滨河北路),工龙泉驿 - 滨河片区 - 滨河北路15号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多配套齐全,2005,,,,,,,,,,5833.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_141373,金巴黎,"工龙泉驿 - 阳光城 - 幸福大道2段5号,锦绣路176号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多绿化好配套齐全",2006,,,,,,,,,,4907.0,7,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1272439,金明街34号自建小区,,,,,,,,,,,,2950.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1254382,金明街81号院,工龙泉驿 - 总站片区 - 金明街81号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,1996,,,,,,,,,,9742.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1236853,金泉香槟城(商住楼),工龙泉驿 - 十陵 - 西河大道295号 近地铁 近学校 4号线第一绕城第二绕城高速之间配套齐全,2018,,,,,,,,,,5634.0,9,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_656354,金科东方雅郡,工龙泉驿 - 恒大绿洲 - 南二路2800号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2016,,,,,,,,,,12339.0,28,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1405831,金科中梁美院,工龙泉驿 - 航天片区 - 曲柏西路99号 近地铁 近学校 第一绕城第二绕城高速之间次新小区,2023,,,,,,,,,,11775.0,32,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1405832,金科博翠山,工龙泉驿 - 航天片区 - 华信大道1020号 近地铁 近学校 第一绕城第二绕城高速之间次新小区配套齐全,2023,,,,,,,,,,15208.0,40,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_202177,金税苑,工龙泉驿 - 龙泉驿周边 - 建材路161号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多配套齐全,2005,,,,,,,,,,14883.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_856530,金色新时代,工龙泉驿 - 总站片区 - 建材路506号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多绿化好配套齐全,2015,,,,,,,,,,7400.0,3,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_191868,金色极地,工龙泉驿 - 总站片区 - 龙都南路4号 近地铁 近学校 2号线第一绕城第二绕城高速之间小户型居多配套齐全,2000,,,,,,,,,,7986.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_321448,金色海岸(龙泉驿),工龙泉驿 - 大面 - 金地路189号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2015,,,,,,,,,,9349.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_192181,金色逸景,工龙泉驿 - 滨河片区 - 龙都南路756号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2007,,,,,,,,,,6876.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_779872,金茂悦龙山,工龙泉驿 - 恒大绿洲 - 车城西五路99号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多户型丰富配套齐全,2017,,,,,,,,,,13702.0,101,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1066699,金茂悦龙山(商住楼),工龙泉驿 - 恒大绿洲 - 车城西五路99号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2020,,,,,,,,,,8648.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_856696,金鑫苑(龙泉驿),工龙泉驿 - 龙泉驿周边 - 龙平路39号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,7000.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1107352,金龙雅苑,工龙泉驿 - 洛带 - 子华北街25号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2019,,,,,,,,,,3850.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_989221,鑫园(龙泉驿),工龙泉驿 - 总站片区 - 北泉路41号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,1997,,,,,,,,,,7500.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1370585,鑫源一小区,工龙泉驿 - 滨河片区 - 龙泉街道中街99号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,8500.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1028351,鑫源二小区,工龙泉驿 - 总站片区 - 芝龙步行街19号 近地铁 近学校 2号线第一绕城第二绕城高速之间小户型居多配套齐全,2000,,,,,,,,,,8865.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_802624,鑫通福地,工龙泉驿 - 滨河片区 - 公园路一段57号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,7400.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_807233,鑫通骊景,工龙泉驿 - 滨河片区 - 汇丰路4号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2001,,,,,,,,,,5750.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_299640,钻石小区(长柏路),"工龙泉驿 - 龙泉驿周边 - 长柏路28号,广场路20号 近地铁 近学校 2号线第一绕城第二绕城高速之间大户型居多配套齐全",1999,,,,,,,,,,4100.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_415313,银星楼,工龙泉驿 - 龙泉驿周边 - 中街166号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2001,,,,,,,,,,5147.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_140517,银河花园1期,工龙泉驿 - 恒大绿洲 - 银河路188号 近地铁 近学校 第一绕城第二绕城高速之间绿化好配套齐全,2006,,,,,,,,,,10388.0,3,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_317350,银河花园2期,工龙泉驿 - 恒大绿洲 - 银河路179号 近地铁 近学校 第一绕城第二绕城高速之间绿化好配套齐全,2007,,,,,,,,,,9058.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_579403,银诚东方国际,工龙泉驿 - 西河 - 龙跃商业街78号 近地铁 近学校 第一绕城第二绕城高速之间绿化好,2015,,,,,,,,,,7891.0,16,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1303577,银诚龙悦中心(商住楼),工龙泉驿 - 西河 - 成洛大道5333号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多次新小区,2022,,,,,,,,,,4339.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_225492,锦上城,工龙泉驿 - 滨河片区 - 公园路一段189号 近地铁 近学校 第一绕城第二绕城高速之间户型丰富绿化好配套齐全,2015,,,,,,,,,,8896.0,68,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_856863,锦和康城康泰苑,工龙泉驿 - 行政学院 - 重阳木街345号 近地铁 近学校 2号线等三环第一绕城高速之间小户型居多,2002,,,,,,,,,,12840.0,6,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_856821,锦橙,工龙泉驿 - 政务中心 - 北京路155号 近地铁 近学校 2号线第一绕城第二绕城高速之间小户型居多配套齐全,2016,,,,,,,,,,10134.0,8,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_177012,锦源居(龙泉驿),工龙泉驿 - 总站片区 - 滨河北街116号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2003,,,,,,,,,,6548.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1813251,锦澜悦山臻园,工龙泉驿 - 航天片区 - 合纵路666号 近地铁 近学校 第一绕城第二绕城高速之间次新小区,2023,,,,,,,,,,10839.0,6,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1651991,锦绣东宸,工龙泉驿 - 洛带 - 洛西路98号 近地铁 近学校 第一绕城第二绕城高速之间次新小区,2023,,,,,,,,,,9592.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1017563,锦苑(子华北街),工龙泉驿 - 洛带 - 子华北街233号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2002,,,,,,,,,,4300.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_183864,锦苑小区,工龙泉驿 - 商业片区 - 金银花街16号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2001,,,,,,,,,,6240.0,6,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_229349,锦鑫苑,工龙泉驿 - 商业片区 - 龙平路89号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2015,,,,,,,,,,7183.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1406256,长丰村一组自建小区,,,,,,,,,,,,2000.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1415740,长柏路23号院,工龙泉驿 - 滨河片区 - 长柏路23号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,7800.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1370583,长柏路47号院,工龙泉驿 - 滨河片区 - 长柏路47号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,6200.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1070356,长远二小区,工龙泉驿 - 总站片区 - 佳美路392号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2004,,,,,,,,,,6564.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1582185,防疫站小区,,,,,,,,,,,,5850.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_140251,阳光假日,工龙泉驿 - 阳光城 - 幸福路31号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多别墅绿化好配套齐全,2003,,,,,,,,,,18001.0,10,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_369390,阳光印象小区,工龙泉驿 - 阳光城 - 幸福路39号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多,2008,,,,,,,,,,5411.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1589672,阳光商业世界,,,,,,,,,,,,4515.0,3,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1910304,阳光紫宸府,工龙泉驿 - 洛带 - 喜洛街388号 近地铁 近学校 次新小区,2023,,,,,,,,,,10885.0,4,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_207442,阳光花苑,工龙泉驿 - 阳光城 - 锦绣路168号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2004,,,,,,,,,,4900.0,2,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_141664,阳光香榭,工龙泉驿 - 总站片区 - 龙平路383号 近地铁 近学校 2号线第一绕城第二绕城高速之间小户型居多配套齐全,2004,,,,,,,,,,9253.0,7,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1060134,阳坪小区,工龙泉驿 - 阳光城 - 康阳路1288号 近地铁 近学校 第一绕城第二绕城高速之间,2003,,,,,,,,,,5800.0,0,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_858210,陵川社区,工龙泉驿 - 洪河 - 陵川路1号 近地铁 近学校 2号线等三环第一绕城高速之间小户型居多配套齐全,1996,,,,,,,,,,11460.0,5,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_192115,陶然村(一区),工龙泉驿 - 商业片区 - 商业后街36号 近地铁 近学校 2号线等第一绕城第二绕城高速之间户型丰富绿化好配套齐全,2002,,,,,,,,,,6408.0,12,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_176844,陶然村紫云轩,工龙泉驿 - 商业片区 - 永双街8号 近地铁 近学校 2号线第一绕城第二绕城高速之间绿化好配套齐全,2002,,,,,,,,,,7610.0,9,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_173256,陶然精舍,工龙泉驿 - 商业片区 - 龙都南路422号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,2005,,,,,,,,,,7373.0,14,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_879086,隆基泰和铂悦山,工龙泉驿 - 政务中心 - 北京路66号 近地铁 近学校 2号线第一绕城第二绕城高速之间小户型居多户型丰富绿化好配套齐全,2018,,,,,,,,,,12763.0,62,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_989260,雄飞生活广场,工龙泉驿 - 西河 - 成洛大道3199号 近地铁 近学校 4号线第一绕城第二绕城高速之间户型丰富绿化好配套齐全,2018,,,,,,,,,,10243.0,39,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1284440,雄飞生活广场(商住楼),工龙泉驿 - 西河 - 成洛大道3199号 近地铁 近学校 4号线第一绕城第二绕城高速之间小户型居多绿化好配套齐全,2018,,,,,,,,,,5206.0,8,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_798428,雅居,工龙泉驿 - 滨河片区 - 酱园南街31号 近地铁 近学校 第一绕城第二绕城高速之间配套齐全,2000,,,,,,,,,,6300.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1317225,雅生路78号院,工龙泉驿 - 总站片区 - 雅生路78号 近地铁 近学校 2号线第一绕城第二绕城高速之间配套齐全,1998,,,,,,,,,,7700.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_791883,雅竹苑(龙泉驿),工龙泉驿 - 龙泉驿周边 - 兴茂东街343号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多配套齐全,2009,,,,,,,,,,8276.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_855546,雅翠阁,工龙泉驿 - 商业片区 - 创业南街10号 近地铁 近学校 2号线第一绕城第二绕城高速之间大户型居多配套齐全,2005,,,,,,,,,,4450.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_230653,雅苑(龙泉驿),工龙泉驿 - 龙泉驿周边 - 汇丰路35号 近地铁 近学校 第一绕城第二绕城高速之间大户型居多配套齐全,2004,,,,,,,,,,7265.0,3,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_369476,霏红榭1期,工龙泉驿 - 航天片区 - 星光东路99号 近地铁 近学校 第一绕城第二绕城高速之间户型丰富绿化好配套齐全,2015,,,,,,,,,,8897.0,36,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_989085,霏红榭2期,工龙泉驿 - 航天片区 - 静和街139号 近地铁 近学校 第一绕城第二绕城高速之间小户型居多配套齐全,2013,,,,,,,,,,8546.0,22,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
chengdu_longquanyi_1060172,青台绿阁,"工龙泉驿 - 大面 - 北川路,近八一大路 近地铁 近学校 2号线等第一绕城第二绕城高速之间配套齐全",2015,,,,,,,,,,6200.0,1,,,,anjuke,2026-07-03 17:42:47,chengdu_longquanyi
